sessionId;kwhTotal;startTime;endTime;chargeTimeHrs;userId
1278421;7.08;10;15;4.615277778;10909503
5125030;0.81;21;23;1.67;10909503
6905604;6.95;11;13;2.824722222;10909503
1317008;6.83;17;20;3.522777778;10909503
3337144;7.2;10;14;3.896944444;10909503
1637711;7.08;10;13;3.192777778;10909503
5425063;7.11;10;14;3.581388889;10909503
6239944;7.01;10;13;2.966388889;10909503
8075318;0.53;20;21;0.8725;10909503
6273828;7.16;11;14;3.173888889;10909503
6083838;7.14;10;14;3.283888889;10909503
8392413;6.96;11;17;6.123888889;10909503
5620972;7.03;10;14;3.5975;10909503
5836770;7.11;10;13;3.116944444;10909503
3047642;6.96;10;13;3.145277778;10909503
1057898;3;10;14;3.861944444;10909503
8299783;4.15;14;17;3.128333333;10909503
2377030;4.44;10;12;1.501666667;10909503
8448406;3.49;17;20;2.7125;10909503
7813352;0;10;10;0.023333333;10909503
9953562;0;10;10;0.018611111;10909503
4842463;6.3;20;22;2.037777778;10909503
1496170;7.01;10;19;9.241111111;10909503
5466692;6.64;12;15;3.383888889;85580550
2823867;6.56;12;21;9.320277778;85580550
6397339;6.88;11;16;4.516111111;85580550
9833934;6.62;12;21;9.006111111;85580550
3420426;7.49;18;21;2.829166667;85580550
4955643;6.99;16;19;2.757777778;27476262
8421811;4.43;17;20;2.716944444;68581656
1596383;6.23;17;20;2.840277778;68581656
1069666;2.28;19;20;0.757222222;68581656
9599963;2.12;10;12;1.526388889;68581656
1718553;4.35;16;19;2.615555556;68581656
8165431;2.51;15;17;1.474166667;68581656
8723993;4.96;15;19;4.3825;68581656
1125883;1.54;15;15;0.506111111;68581656
3962548;3.53;18;19;1.1675;68581656
7623321;3.43;16;19;3.244722222;68581656
9015629;0.95;19;21;1.149444444;68581656
6140259;5.93;16;20;3.320277778;68581656
9648655;6.42;12;15;2.884444444;68581656
3790516;3.76;17;19;1.168888889;68581656
7352697;6.42;12;16;3.7775;68581656
2179613;6.69;16;18;2.275277778;68581656
5620264;3.74;17;19;2.008888889;68581656
1532255;4.41;15;19;4.042777778;68581656
8732910;2.77;17;20;2.64;68581656
6532311;1.74;16;19;2.156388889;68581656
3377403;4.44;11;13;2.041388889;29309940
7920925;7.02;12;15;2.552222222;29309940
7720493;3.27;15;20;4.134722222;29309940
3703459;2.2;17;18;1.259722222;29309940
7658041;4.15;17;21;3.381666667;29309940
3205713;3.76;11;14;2.746111111;29309940
3373150;4.77;17;19;2.491111111;29309940
7896148;6.76;12;18;5.571388889;29309940
6826207;0.12;12;15;2.676666667;29309940
2045545;2.67;17;18;0.8975;29309940
1383766;6.93;16;20;3.026944444;29309940
9467182;1.29;14;14;0.444722222;29309940
3243808;6.68;11;14;2.606111111;29309940
1397575;1.9;17;18;0.795833333;29309940
2365408;5.77;13;15;1.928333333;29309940
9906654;2.94;17;18;1.649444444;29309940
6248906;6.92;12;15;2.753333333;29309940
4746406;1.94;16;17;0.874444444;29309940
1209611;4.13;17;19;1.623333333;29309940
3640026;5.21;12;14;2.16;29309940
5824242;2.8;18;19;1.279444444;29309940
4078107;3.55;12;13;1.898611111;29309940
6955326;2.54;13;15;1.3225;29309940
3157847;1.92;18;19;1.505833333;29309940
2485312;1.4;14;14;0.88;29309940
2301956;1.4;19;20;0.926944444;29309940
5901960;4.87;13;15;1.841666667;29309940
9497921;6.95;11;15;3.6575;29309940
3675122;0.19;12;12;0.095;29309940
4730066;6.56;12;15;2.47;29309940
6223647;3.92;11;14;2.954444444;29309940
5721748;1.55;17;18;0.586388889;29309940
1900773;6.27;18;20;2.399722222;29309940
3668380;6.88;11;15;3.324722222;29309940
7713950;1.98;16;17;0.9175;29309940
3386107;5.5;11;15;3.36;29309940
9859237;5.04;11;15;3.321666667;29309940
3128571;1.37;16;17;0.723055556;29309940
4068586;3.6;17;20;2.9575;29309940
8066267;4.57;16;20;4.003888889;29309940
1195379;4.07;17;20;3.117777778;29309940
5732469;6.91;17;20;3.695833333;29309940
9635186;5.46;12;15;3.383333333;29309940
4909598;3.17;17;19;2.174166667;29309940
8781240;6.83;11;14;2.265555556;29309940
3878736;1.84;17;18;1.552777778;29309940
7840896;4.47;12;15;3.541388889;29309940
5641373;1.11;17;17;0.388611111;29309940
5331801;1.75;11;12;0.943333333;29309940
5323364;1.76;17;19;2.4625;29309940
9011283;3.26;17;21;4.183888889;29309940
6865939;6.8;12;14;2.683611111;29309940
6381198;1.83;17;19;1.261111111;29309940
5224768;3.76;17;20;3.857777778;29309940
2699972;4.38;11;14;2.406944444;29309940
1849666;1.68;17;18;1.569166667;29309940
5500517;3.17;16;20;3.874444444;29309940
7577913;6.69;12;15;2.8125;29309940
9905130;2.56;16;17;1.0475;29309940
4235665;6.76;12;14;2.588055556;29309940
7605626;2.9;18;20;2.165833333;29309940
9263764;3.27;16;19;2.495833333;29309940
6973495;4.92;11;15;3.790555556;29309940
1152407;4.19;11;16;4.255555556;29309940
3802199;5.16;11;17;5.830833333;29309940
2740781;3.47;12;14;1.406666667;29309940
3921446;1.96;17;20;2.663333333;29309940
8398092;6.42;12;14;2.086944444;29309940
6131003;1.94;17;18;0.765833333;29309940
9256457;4.79;12;14;1.850555556;29309940
8545696;0.84;16;16;0.299166667;29309940
1390214;2.76;11;14;2.633333333;29309940
6610848;1.4;17;21;3.273888889;29309940
5923580;3.82;14;15;1.270555556;29309940
6308807;5.1;17;20;3.372777778;29309940
9535905;3.75;17;20;3.191111111;29309940
2875884;1.87;12;15;2.621944444;29309940
3143689;2.02;17;18;1.068888889;29309940
5649753;2.85;11;13;1.455277778;29309940
4818990;1.74;17;18;1.778333333;29309940
4210262;4.36;11;13;1.759166667;29309940
1808603;1.66;16;18;1.280555556;29309940
2960134;5.16;12;14;1.825555556;29309940
5296855;3.33;11;12;1.337777778;29309940
6646079;3.35;11;13;1.634166667;29309940
8621467;3.89;17;18;1.391111111;29309940
2282064;3.8;13;15;1.424166667;29309940
5089275;1.46;17;20;2.340833333;29309940
2096692;4.12;17;21;3.897777778;29309940
4075485;5.18;10;12;2.226388889;29309940
5633289;4.24;11;14;2.654722222;29309940
4015394;1.67;17;17;0.691388889;29309940
3576378;6.52;12;15;3.335833333;29309940
1634595;1.78;16;18;1.529444444;29309940
6818941;1.41;12;15;3.260277778;29309940
8776297;3.26;11;14;2.606388889;29309940
6547922;1.63;17;18;0.978055556;29309940
6860912;2.24;12;13;1.184444444;29309940
7819013;6.8;11;14;2.398055556;29309940
5815160;2.25;16;18;1.333888889;29309940
5113059;1.38;12;12;0.632222222;29309940
5029173;1.78;17;20;2.871388889;29309940
7322427;4.54;11;13;2.007222222;29309940
7719120;4.02;11;14;2.963611111;29309940
4933585;2.63;16;18;1.694166667;29309940
5617073;6.28;16;19;2.893333333;25628328
5573137;6.87;12;15;3.144722222;54832140
3003938;6.88;12;15;2.941944444;54832140
6455395;6.91;12;15;2.786944444;54832140
3759245;6.69;16;20;4.218333333;54832140
1996427;6.71;11;15;4.066111111;54832140
7411758;6.71;12;15;3.731388889;54832140
6000745;6.76;12;16;3.475277778;54832140
7713334;6.65;11;15;3.983611111;48821751
8854929;6.82;13;15;2.356666667;48821751
2037490;6.58;11;15;4.365;48821751
9127790;6.84;11;15;3.994444444;48821751
6470613;7.09;11;20;8.8725;48821751
3786360;6.58;11;15;4.461388889;48821751
4494608;6.76;11;15;4.442777778;48821751
3910056;6.72;11;18;7.759166667;48821751
6556761;6.73;11;15;4.094722222;48821751
4109622;6.7;11;15;4.611111111;48821751
1493824;6.74;11;15;4.113888889;48821751
9493440;6.61;11;14;3.665833333;48821751
3029847;6.63;11;15;3.8075;48821751
2139022;6.67;11;15;4.614166667;48821751
8618154;6.66;11;15;4.030833333;48821751
9641385;6.85;11;15;3.773055556;48821751
4964682;6.63;11;15;3.943055556;48821751
8963932;6.72;11;14;3.426944444;48821751
5127543;6.75;11;15;3.925277778;48821751
3808236;6.72;11;15;4.155;48821751
3443097;6.63;11;15;4.120555556;48821751
6075205;6.69;11;15;4.081666667;48821751
2581511;6.71;11;16;4.677777778;48821751
1840118;6.56;11;15;4.007777778;48821751
8314036;6.69;11;15;3.923611111;48821751
3853837;6.71;11;15;4.185555556;48821751
6862293;6.81;11;15;3.945;48821751
3040791;6.9;16;20;3.677222222;48821751
5235131;6.73;11;15;3.908611111;48821751
1528278;6.57;11;15;3.685833333;48821751
1298872;6.69;11;15;4.621944444;48821751
5610902;6.72;11;15;4.101111111;48821751
5116833;6.62;11;15;4.103611111;48821751
9291081;6.71;11;15;4.100277778;48821751
8729339;6.67;11;15;3.8425;48821751
4563088;6.54;11;15;3.951666667;48821751
7553504;6.69;16;20;4.033333333;48821751
8403743;6.64;11;15;4.255555556;48821751
7501809;6.73;11;15;4.023333333;48821751
6392960;6.66;11;15;4.038611111;48821751
2160036;6.84;11;15;4.057777778;48821751
2305045;6.83;15;20;4.683888889;48821751
9352677;6.58;11;15;3.859166667;48821751
3098369;6.76;11;15;3.775833333;48821751
8642812;6.74;11;15;4.544444444;48821751
5129815;1.97;16;17;0.786388889;48821751
3031046;6.62;11;15;4.246666667;48821751
2821369;6.79;11;15;4.126111111;48821751
4841499;6.75;11;15;3.936944444;48821751
1938872;6.7;15;20;4.637222222;48821751
9498923;6.7;11;15;4.419444444;48821751
4482692;6.69;11;15;3.9575;48821751
4676726;2.88;11;12;0.915277778;48821751
2010414;6.88;11;15;4.0325;48821751
7249349;6.62;11;15;4.018333333;48821751
4087293;6.64;11;20;8.7825;48821751
5201465;6.6;11;15;3.865833333;48821751
5956611;6.7;11;15;3.819444444;48821751
3194199;7.13;12;16;3.074166667;24478344
1398503;6.97;12;15;2.980555556;24478344
1061894;7.08;12;15;2.920277778;24478344
9576603;6.95;12;15;2.935277778;24478344
2038261;7.05;13;16;3.434444444;24478344
3888339;7.09;13;17;3.669166667;24478344
6295259;6.96;12;16;3.963888889;24478344
9752578;6.96;13;15;2.8375;24478344
9677284;7.15;13;16;2.983888889;24478344
9611243;6.83;12;16;3.404722222;24478344
2238454;6.47;12;15;2.628333333;24478344
9355910;6.44;12;15;3.219722222;24478344
2236348;6.49;12;15;2.637222222;24478344
9588433;6.39;12;16;3.220277778;24478344
8105306;6.72;12;16;3.413055556;24478344
5722456;6.48;12;15;2.956944444;24478344
1425634;6.22;12;14;2.507222222;24478344
3794094;2.34;20;21;0.757777778;24478344
8872220;4.36;12;14;1.466111111;24478344
8179643;2.75;14;16;1.393333333;24478344
2274589;6.93;12;16;3.474166667;24478344
6386904;6.77;12;15;2.666666667;24478344
3360342;6.97;12;15;2.535555556;24478344
6536662;1.73;17;19;1.711111111;24478344
8017194;6.56;11;14;2.558333333;24478344
9044877;6.79;12;15;2.789166667;24478344
4737558;6.47;11;14;2.531944444;24478344
2839183;6.91;11;14;2.527222222;24478344
9546148;6.8;11;14;3.0225;24478344
4069751;6.92;11;15;3.682777778;24478344
4615678;5.08;11;13;2.1175;24478344
1821204;6.94;12;14;2.924444444;24478344
7234316;7.03;11;14;2.734722222;24478344
2174600;6.97;12;15;3.269444444;24478344
3951594;7.11;16;19;2.948888889;24478344
5451783;5.87;12;14;1.916388889;24478344
5691703;7.09;12;15;3.255833333;24478344
2298799;7;13;16;3.646388889;24478344
6730124;7.08;12;15;2.783055556;24478344
9839718;7.01;12;15;2.565833333;24478344
5281735;6.43;12;15;3.148055556;24478344
2856200;6.87;12;15;3.379444444;24478344
6335954;6.86;12;15;3.091388889;24478344
9167311;7.09;12;16;3.401666667;24478344
7149193;6.95;12;15;2.509722222;24478344
1484646;7.04;12;15;2.674444444;24478344
9836964;6.55;12;15;3.509166667;24478344
3030325;6.97;12;15;3.106944444;24478344
2871937;3.69;19;20;1.145277778;24478344
2886823;6.89;12;15;2.724166667;24478344
4824131;6.86;12;16;3.954444444;24478344
8348273;6.82;12;15;3.107777778;24478344
7320834;6.17;20;22;2.023611111;24478344
5597175;6.94;12;16;3.484722222;24478344
6082637;6.4;12;16;3.471944444;24478344
7144595;6.71;12;15;2.884722222;24478344
4628069;6.82;15;18;2.957222222;24478344
1353214;4.35;13;14;1.372222222;24478344
4781445;6.84;12;16;3.534444444;24478344
4632555;6.4;17;20;3.661944444;24478344
7337618;6.71;12;15;2.860833333;24478344
4929072;6.37;12;15;2.486944444;24478344
6059087;6.77;12;15;3.243611111;24478344
4586284;6.9;12;16;3.572777778;24478344
7422679;6.7;17;19;2.300277778;81701631
9572956;6.43;11;13;2.508055556;81701631
2821715;6.41;11;14;2.901944444;81701631
8806485;6.44;11;14;3.0775;81701631
4070411;5.66;16;19;3.777222222;81701631
9158871;5.64;10;13;2.723611111;81701631
1078251;4.16;17;19;2.220833333;81701631
3494987;6.53;10;14;3.352777778;81701631
5455538;4.3;17;20;3.154166667;81701631
4486498;6.73;16;20;3.557777778;81701631
5078239;6.4;11;15;3.7375;81701631
3518060;6.09;11;13;2.309166667;50986683
3127700;6.04;12;14;2.0475;50986683
9704798;5.98;11;17;5.247222222;50986683
8302055;5.99;18;21;3.544444444;50986683
7158415;4.15;11;12;1.284166667;50986683
7000974;2.9;16;18;2.202777778;50986683
4581715;5.98;11;15;3.560555556;50986683
1643397;6.1;11;14;2.0725;50986683
2706241;5.97;11;14;2.805277778;50986683
1740439;6.02;16;20;3.660277778;50986683
1298426;5.83;17;20;2.95;50986683
3504735;5.99;11;16;4.257777778;50986683
8602162;5.92;12;14;2.076944444;50986683
9065363;6;11;14;2.737222222;50986683
7415604;5.9;11;19;7.521388889;50986683
8804339;5.68;14;16;1.9925;50986683
6530280;6.16;11;16;4.786666667;50986683
6367856;5.88;11;13;1.920277778;50986683
6178449;6.09;11;14;3.066944444;50986683
6271355;5.98;12;14;2.026666667;50986683
6288731;6.1;11;14;3.088055556;50986683
6531243;6.05;11;13;2.045277778;50986683
8341254;5.98;11;15;3.477777778;50986683
3726842;6.09;11;14;2.706111111;50986683
3348533;6.08;12;15;3.757222222;50986683
9258340;6.18;12;14;2.19;50986683
7758883;6.15;12;16;3.833888889;50986683
7377367;4.24;17;19;1.442777778;50986683
8182678;6.1;11;13;2.061388889;50986683
8559737;5.94;11;14;2.846111111;50986683
7692376;5.95;11;15;3.894444444;50986683
1827997;5.95;12;15;3.76;50986683
4398332;5.72;12;14;1.783055556;50986683
1417888;6.01;12;16;3.935833333;50986683
3925553;5.93;11;14;3.017777778;50986683
5930618;6.06;12;14;1.944722222;50986683
5050769;6.19;12;15;3.170555556;50986683
3792280;5.9;11;14;2.765833333;50986683
9814376;5.94;11;14;2.766944444;50986683
1216235;5.89;12;14;2.192777778;50986683
4961619;5.59;12;14;2.082777778;50986683
8412002;5.97;12;16;4.304444444;50986683
7192364;5.68;12;16;3.863333333;50986683
4579152;5.84;12;14;2.191944444;50986683
8643445;5.77;12;14;2.095277778;50986683
5013939;5.46;17;19;2.351388889;50986683
3199216;5.87;11;15;3.198611111;50986683
6502246;5.87;11;17;5.722222222;50986683
6246996;6;13;16;3.385277778;50986683
1120511;5.84;12;14;2.142777778;50986683
9461407;6.97;14;17;2.556111111;86810130
4126514;7.88;14;17;2.710277778;86810130
7341758;7;12;15;3.298055556;86810130
6522619;6.96;12;15;2.473333333;86810130
2038457;1.24;16;18;1.331111111;86810130
5270775;7.04;13;16;3.257222222;86810130
2118930;7.04;13;16;2.846944444;86810130
7346985;6.81;14;16;2.451944444;86810130
9505340;6.98;12;16;3.920833333;86810130
6353290;7.9;13;16;2.997777778;86810130
5117874;7.02;17;20;3.110277778;86810130
8507936;6.95;13;16;2.643055556;86810130
5223435;7.03;13;16;3.378888889;86810130
7466345;1.43;17;18;0.982777778;86810130
7239535;6.71;14;17;3.015277778;86810130
1607996;8.26;13;16;2.925;86810130
7380586;7;13;15;2.4025;86810130
7735461;6.84;13;17;3.834166667;86810130
5811970;7.11;15;18;2.984444444;86810130
1913390;6.9;14;17;2.51;86810130
3662369;6.96;15;18;2.580833333;86810130
5348674;7.03;13;16;2.781388889;86810130
5780749;7.39;14;16;2.292777778;86810130
9654140;7.03;13;16;2.375;86810130
9473291;1.03;16;17;0.964722222;86810130
2631577;6.77;14;16;2.223888889;86810130
1888942;6.88;13;15;2.694722222;86810130
4798696;8.13;13;16;2.961944444;86810130
7974776;7.03;13;16;3.097222222;86810130
2559012;6.95;13;16;2.931666667;86810130
1754370;6.8;13;16;3.245;86810130
5014400;6.76;13;16;2.835833333;86810130
8988196;6.83;13;17;3.23;86810130
6497734;6.86;15;18;3.702222222;86810130
2908890;6.73;14;17;3.208055556;86810130
4707547;7.96;13;16;3.426944444;86810130
1642831;7.01;13;16;2.599166667;86810130
2480694;8.31;14;16;2.738055556;86810130
8769357;6.96;10;13;2.776111111;86810130
5911070;7.75;14;16;2.541388889;86810130
9299643;7.78;14;17;2.576666667;86810130
1973422;7.05;13;16;2.703333333;86810130
8381517;6.95;13;15;2.754166667;86810130
2845416;7.27;13;16;2.834444444;86810130
2172868;6.95;13;16;2.821388889;86810130
4234656;6.83;14;16;2.808611111;86810130
4837960;6.79;12;15;2.621944444;86810130
1119291;6.02;17;20;2.749166667;86810130
3420682;6.83;15;18;3.489444444;86810130
6013280;6.74;17;20;3.781666667;86810130
3722285;6.71;15;18;3.1825;86810130
5252003;6.68;15;17;2.628055556;86810130
8988003;6.74;13;16;3.068055556;86810130
9294698;4.8;17;19;2.168333333;86810130
1370214;7.6;15;18;2.727777778;86810130
7761948;6.68;13;16;2.873888889;86810130
1232988;6.58;13;16;3.776944444;86810130
3828126;4.53;16;20;3.678611111;81880524
8438756;5.08;12;15;3.098333333;81880524
4727905;4.47;16;19;3.177777778;81880524
2409039;5.16;12;15;3.428611111;81880524
5125678;4.25;16;20;3.877777778;81880524
9425432;3.82;16;20;3.989444444;81880524
7106130;3.69;18;20;1.666666667;81880524
7680302;3.16;12;15;3.508055556;81880524
7205007;5.04;16;20;3.903611111;81880524
8437847;4.1;12;15;2.859722222;81880524
1325213;6.48;16;20;3.908611111;81880524
2349580;2.74;16;18;2.696388889;81880524
2149311;6.95;16;20;4.28;81880524
4701104;6.09;16;20;3.823055556;81880524
8924789;6.7;12;16;3.944166667;81880524
4346381;3.21;16;20;3.986388889;81880524
9371250;7.1;16;20;4.848333333;81880524
8830609;6.84;16;21;4.388888889;81880524
3280510;6.9;17;20;3.2625;81880524
9130337;6.87;11;16;4.410555556;81880524
2349908;5.52;16;20;4.077222222;81880524
5853897;7.03;16;20;3.971666667;81880524
1685119;6.71;16;20;3.728888889;81880524
7788779;5.77;15;20;4.541666667;81880524
6120987;6.97;16;20;3.568333333;81880524
3333259;2.13;12;15;2.709166667;81880524
9928042;6.78;16;20;3.891111111;81880524
1340424;5.45;12;15;3.423333333;81880524
7200774;2.19;17;20;3.753333333;81880524
8726044;4.21;16;20;4.126388889;81880524
5280004;6.71;12;15;3.132777778;81880524
4800228;4.05;16;20;3.481666667;81880524
5011566;5.38;16;21;4.723888889;81880524
3087121;5.96;16;20;4.330277778;81880524
3471850;6.77;16;20;3.914444444;81880524
2251356;6.71;16;20;3.478611111;81880524
2278265;5.94;16;16;0.164722222;81880524
7507374;6.86;12;20;8.47;81880524
3102232;6.61;11;15;3.5525;81880524
2850621;7.07;16;20;3.641944444;81880524
9708525;6.93;16;20;3.916944444;81880524
6070272;6.01;16;20;3.907777778;81880524
4775449;6.8;17;21;3.928888889;81880524
2422430;0;18;18;0.026388889;81880524
5727226;0;18;18;0.026388889;81880524
3388231;0;18;18;0.019722222;81880524
5101012;7.15;15;17;2.895833333;74843010
3492129;7.06;11;14;3.580277778;74843010
8631862;7.1;9;13;3.205;74843010
6593641;7.08;11;15;3.470833333;74843010
8778798;7.1;11;15;4.228611111;74843010
1060759;7.1;11;14;3.280833333;74843010
4569918;2.92;19;21;1.352222222;74843010
3370906;7.14;10;13;3.026944444;74843010
7787487;7.17;10;13;3.304722222;74843010
2404985;3.23;19;20;1.366666667;74843010
9381512;7.1;11;14;3.466111111;74843010
1060806;5.13;10;12;2.175555556;74843010
8413553;6.78;10;14;3.724444444;74843010
6251149;6.78;10;15;4.618333333;74843010
1593994;6.91;11;15;3.844722222;74843010
2893766;6.81;11;16;4.933055556;74843010
2682625;7;11;15;3.666388889;74843010
2257871;7.05;10;14;4.143611111;74843010
1124798;6.19;11;15;4.121944444;74843010
5301398;6.95;10;13;2.988055556;74843010
2139470;6.88;10;14;3.740555556;74843010
9187541;6.83;10;14;3.408611111;74843010
9824974;6.9;10;14;3.032222222;74843010
9063929;6.93;10;15;5.051111111;74843010
6038567;6.89;11;14;3.318055556;74843010
7795071;6.92;11;15;4.212222222;74843010
2028796;6.82;11;13;2.723611111;74843010
3953434;6.93;10;13;3.150555556;74843010
7189326;6.97;11;15;4.176944444;74843010
2773618;6.73;10;14;3.975833333;74843010
9638862;6.91;11;14;3.664722222;74843010
6874332;6.78;11;15;4.290277778;74843010
7423804;6.92;10;13;2.655;74843010
3307016;2.26;17;21;3.664166667;74843010
9628752;6.95;11;17;5.661666667;74843010
2130267;6.85;10;15;4.558333333;74843010
3740018;1.53;17;22;5.0075;74843010
6955025;6.88;11;16;5.4275;74843010
3307691;6.85;11;15;4.31;74843010
1502023;6.73;10;16;5.626944444;74843010
4837153;6.75;10;13;3.138333333;74843010
5502902;6.73;11;14;3.256666667;74843010
1491884;3.79;18;20;1.938333333;74843010
5504342;6.68;11;15;4.441111111;74843010
5157616;6.76;11;15;3.248611111;74843010
9544057;0.77;17;21;4.528888889;74843010
6352487;6.56;10;13;3.118611111;74843010
6908881;0;10;10;0.019166667;74843010
6725214;6.58;10;14;3.850833333;74843010
7232494;6.54;11;14;3.151111111;74843010
9659130;3.02;17;19;2.060555556;74843010
1922487;1.26;20;20;0.595833333;74843010
4657653;4.72;15;17;1.979166667;66233970
4548531;4.69;11;14;2.423888889;66233970
4920730;4.55;9;12;2.188333333;66233970
9218515;6.84;15;18;2.469166667;66233970
7231739;3.48;9;10;1.63;66233970
8201508;3.99;15;18;2.729722222;66233970
5725210;5.03;9;11;2.151666667;66233970
8380149;6.89;15;18;3.196666667;66233970
3462170;5.32;8;11;2.450833333;66233970
6131370;3.27;12;13;1.498055556;66233970
1129047;2.67;18;18;0.866388889;66233970
5823446;6.5;9;13;3.671666667;66233970
8299174;4.94;9;12;3.114444444;66233970
7786327;4.26;8;10;1.888888889;66233970
2915873;4.08;11;14;2.536944444;66233970
3223261;3.74;9;14;4.5875;66233970
4066460;7.08;9;16;6.901111111;66233970
6854413;4.75;16;18;2.135833333;66233970
5736445;5.5;9;11;2.102222222;66233970
6245592;6.83;15;17;2.409444444;66233970
1535121;6.66;9;11;2.318333333;66233970
4822252;6.34;8;11;2.1125;66233970
2866601;6.99;9;11;2.558055556;66233970
6587218;5.23;15;17;2.086111111;66233970
5521668;7.01;15;18;2.359722222;66233970
8828224;4.04;15;18;2.618055556;66233970
2778861;6.88;9;12;2.447222222;66233970
2648719;5.89;14;17;3.2675;66233970
7305756;5.32;9;11;2.485;66233970
6510137;6.7;12;14;2.163611111;66233970
3323388;4.86;9;12;2.121666667;66233970
7987868;3.83;15;16;1.238055556;41493375
5991724;0.24;20;20;0.121388889;41493375
5635774;4.24;11;15;3.617222222;41493375
3232044;6.21;16;19;2.991388889;41493375
6884056;6.68;16;21;4.273055556;41493375
7787608;4.21;18;20;1.365833333;41493375
4712059;4.89;18;20;1.593333333;41493375
6030380;5.66;12;15;2.240833333;41493375
9114168;0;20;20;0.026111111;39133512
5877345;0;21;21;0.025833333;39133512
8410244;6.67;19;20;0.489166667;39279042
3540566;3.42;20;21;1.154166667;39279042
8413364;4.45;12;14;2.201944444;39279042
7894661;4.96;11;13;2.055277778;39279042
1314745;3.76;19;21;1.520555556;39279042
9613586;4.71;12;14;1.870277778;39279042
1696580;1.87;23;0;0.6275;39279042
5499035;5.12;16;18;2.066111111;39279042
5206898;5.39;11;14;2.457222222;39279042
6131700;5.21;11;13;1.8775;39279042
4640623;4.86;16;18;1.8725;39279042
6506913;5.05;11;13;1.825;39279042
3846750;5.14;11;12;1.875;39279042
8676368;5.35;11;13;2.088611111;39279042
4674664;4.9;10;12;1.920277778;39279042
1425894;4.95;11;12;1.835555556;39279042
7903562;5.01;10;12;2.033055556;39279042
8096881;5.33;10;12;1.973611111;39279042
5893443;5.3;11;13;2.791666667;39279042
3270015;5.4;10;12;1.935277778;39279042
7813105;5.29;10;13;2.443611111;39279042
7635766;5.52;10;12;1.965;39279042
3422322;4.93;11;12;1.881111111;39279042
9206482;4.83;10;12;1.704166667;39279042
9754177;6.83;15;18;2.994722222;39279042
6829980;4.53;18;21;2.668055556;39279042
9070848;5.04;19;22;2.343055556;39279042
4989192;5.38;13;15;1.985277778;39279042
2485636;5.28;11;13;1.909444444;39279042
1271032;4.89;10;12;1.739444444;39279042
3781564;5.07;10;12;1.877222222;39279042
2929990;7;16;18;2.496944444;39279042
2593357;4.87;10;13;2.298333333;39279042
8762262;6.38;11;14;3.075;39279042
2707087;5.91;10;13;2.694444444;39279042
4456327;5.03;10;14;3.356388889;39279042
8161768;5.07;12;16;4.508888889;39279042
5293030;5;20;22;1.696944444;29845530
7980504;7.13;15;19;3.176388889;29845530
2367809;6.78;11;14;2.871388889;29845530
7415181;7.08;15;18;3.243333333;29845530
4604412;7.16;18;22;3.75;29845530
1209538;6.99;11;14;3.470277778;29845530
7242189;5.52;10;12;1.931666667;45460701
7056397;6.55;11;15;4.0975;45460701
1167093;6.09;10;12;1.937777778;45460701
3953742;5.69;10;12;1.813888889;45460701
4301456;5.53;10;12;1.765555556;45460701
2237396;6;11;13;2.002777778;45460701
6837232;6.02;11;13;2.588055556;45460701
9862325;3.08;11;12;0.993888889;45460701
2894946;3.01;19;20;0.995833333;45460701
2537301;5.16;11;13;1.66;45460701
6211734;4.75;18;19;1.550555556;81295434
3825705;7.03;11;14;3.88;81295434
7175298;2.96;15;17;1.791944444;81295434
6894677;7;11;15;3.980277778;81295434
2979033;7.16;11;14;3.815;81295434
7623155;2.45;16;19;3.949444444;81295434
1155934;7.1;16;19;3.276666667;81295434
4955917;7.13;16;20;3.730277778;81295434
7812347;7.21;10;14;3.873333333;81295434
6555119;7.05;11;15;4.896944444;81295434
3420261;6.87;11;15;4.155555556;81295434
9765750;7.25;11;15;3.773055556;81295434
7384243;6.84;15;20;5.523333333;81295434
6862942;7.03;11;14;3.748333333;81295434
7495052;1.7;15;18;3.239166667;81295434
7444134;6.99;11;14;3.655;81295434
7939144;7.01;11;14;3.769166667;81295434
2016932;3.26;16;20;4.116388889;81295434
7877637;6.91;11;17;5.981111111;81295434
5200982;7.1;11;16;4.810555556;81295434
9984432;6.94;10;14;4.025277778;81295434
4869314;6.85;11;14;3.533333333;81295434
9347641;1.14;16;19;3.545;81295434
2319248;6.68;16;20;3.995833333;81295434
1258061;6.8;11;15;4.030833333;81295434
1181412;6.73;11;14;3.706944444;81295434
1613681;3.3;15;21;5.206111111;81295434
1422187;6.85;10;14;4.363611111;81295434
7542026;6.84;11;16;5.254722222;81295434
9354109;6.99;11;15;4.156111111;81295434
5894930;7.05;11;14;3.727222222;81295434
6765399;6.95;11;14;3.922222222;81295434
3621031;6.93;11;15;3.714722222;81295434
3670497;6.94;11;14;3.710277778;81295434
1220769;6.95;11;15;3.91;81295434
9819267;6.73;11;15;4.408333333;81295434
8142355;6.9;11;15;3.658055556;81295434
6424674;2.39;15;22;7.263055556;81295434
5701386;6.95;11;15;3.686111111;81295434
7560029;1.83;16;19;3.038333333;81295434
4080195;6.86;12;16;4.556388889;81295434
9363895;0;16;23;6.718611111;81295434
9232903;6.9;11;16;4.803333333;81295434
5573993;7.08;11;14;3.458055556;81295434
6554901;3.08;15;20;4.381944444;81295434
6402706;6.89;11;14;3.589166667;81295434
6849425;0;17;17;0.025833333;14260257
